tweet_id,date_created,IATA_CODE,text,AIRLINE NAME,sentiment,day_of_week
569311060903268352,2015-02-21,VX,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",Virgin America,positive,Saturday
569310635986546688,2015-02-21,VX,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,Virgin America,negative,Saturday
569305113589714944,2015-02-21,VX,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,Virgin America,positive,Saturday
569304436612444160,2015-02-21,VX,@VirginAmerica you will match my #AmericanAirlines status? Cool!,Virgin America,positive,Saturday
569304208534597632,2015-02-21,VX,â@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqyâ @asarco_ES_ar ? ð,Virgin America,neutral,Saturday
569304030847090688,2015-02-21,VX,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,Virgin America,negative,Saturday
569303931916038144,2015-02-21,VX,@VirginAmerica you suck!,Virgin America,negative,Saturday
569298165855338497,2015-02-21,VX,@VirginAmerica thanks!,Virgin America,positive,Saturday
569290361870426112,2015-02-21,VX,@VirginAmerica Just DM'd. Same issue persisting.,Virgin America,neutral,Saturday
569282249717194754,2015-02-21,VX,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,Virgin America,negative,Saturday
569277854950817792,2015-02-21,VX,@VirginAmerica trying to book a flight &amp; your site is down ð,Virgin America,neutral,Saturday
569277352129138688,2015-02-21,VX,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,Virgin America,negative,Saturday
569263837448269826,2015-02-21,VX,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,Virgin America,negative,Saturday
569262527281913857,2015-02-21,VX,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,Virgin America,positive,Saturday
569262225900359680,2015-02-21,VX,@VirginAmerica Your website is down and I'm trying to check in!,Virgin America,neutral,Saturday
569261347688607744,2015-02-21,VX,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",Virgin America,positive,Saturday
569261128532041728,2015-02-21,VX,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,Virgin America,negative,Saturday
569260526976544768,2015-02-21,VX,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,Virgin America,positive,Saturday
569253311813185537,2015-02-21,VX,@VirginAmerica Keep up the great work :),Virgin America,positive,Saturday
569253236093267969,2015-02-21,VX,@VirginAmerica my goodness your people @love field are amazing under pressure â¤ï¸from Texas #beatstheothers in crisis Please fly me to NY,Virgin America,positive,Saturday
569250469178175488,2015-02-21,VX,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,Virgin America,positive,Saturday
569248437050302464,2015-02-21,VX,@VirginAmerica can you please get me to the new york area before monday afternoon,Virgin America,positive,Saturday
569248400836726786,2015-02-21,VX,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",Virgin America,positive,Saturday
569247769166266368,2015-02-21,VX,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,Virgin America,neutral,Saturday
569247394002563072,2015-02-21,VX,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,Virgin America,positive,Saturday
569244860286263297,2015-02-21,VX,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  âï¸âï¸âï¸,Virgin America,negative,Saturday
569240250192670720,2015-02-21,VX,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,Virgin America,negative,Saturday
569238877178716161,2015-02-21,VX,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,Virgin America,negative,Saturday
569237252154372097,2015-02-21,VX,@VirginAmerica canât access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,Virgin America,neutral,Saturday
569236471690829825,2015-02-21,VX,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",Virgin America,neutral,Saturday
569236251129163777,2015-02-21,VX,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",Virgin America,negative,Saturday
569230983075115010,2015-02-21,VX,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,Virgin America,neutral,Saturday
569229785500680192,2015-02-21,VX,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",Virgin America,negative,Saturday
569226875349835776,2015-02-21,VX,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,Virgin America,positive,Saturday
569224234150404096,2015-02-21,VX,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,Virgin America,neutral,Saturday
569223788639821824,2015-02-21,VX,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,Virgin America,negative,Saturday
569222494952886272,2015-02-21,VX,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,Virgin America,positive,Saturday
569221440794271745,2015-02-21,VX,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,Virgin America,positive,Saturday
569221156504530944,2015-02-21,VX,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,Virgin America,negative,Saturday
569220232293720066,2015-02-21,VX,"@VirginAmerica itâs just a bug report, guys",Virgin America,neutral,Saturday
569218762907324416,2015-02-21,VX,@VirginAmerica hold times at call center are a bit much,Virgin America,neutral,Saturday
569212570478911489,2015-02-21,VX,@VirginAmerica Like http://t.co/VPqEm31XUQ,Virgin America,positive,Saturday
569211675108179968,2015-02-21,VX,@VirginAmerica Site down? #help,Virgin America,neutral,Saturday
569209566715469824,2015-02-21,VX,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,Virgin America,positive,Saturday
569208480793567233,2015-02-21,VX,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",Virgin America,positive,Saturday
569205125278859265,2015-02-21,VX,@VirginAmerica thanks so much!,Virgin America,positive,Saturday
569204272795004928,2015-02-21,VX,"@VirginAmerica Trying to reset my password, email never arrives. Help?",Virgin America,negative,Saturday
569202691185909760,2015-02-21,VX,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",Virgin America,neutral,Saturday
569201943131738113,2015-02-21,VX,@VirginAmerica Very nicely done. ð,Virgin America,positive,Saturday
569200619430420480,2015-02-21,VX,@VirginAmerica Iâm looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),Virgin America,positive,Saturday
569200606595952640,2015-02-21,VX,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,Virgin America,negative,Saturday
569198782421663745,2015-02-21,VX,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",Virgin America,negative,Saturday
569198104806699008,2015-02-21,VX,@VirginAmerica hahaha ð@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!ð,Virgin America,positive,Saturday
569197967959154688,2015-02-21,VX,@VirginAmerica sounds like fun !,Virgin America,positive,Saturday
569197611393163264,2015-02-21,VX,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,Virgin America,neutral,Saturday
569197515993534464,2015-02-21,VX,@virginamerica spruce moose!,Virgin America,neutral,Saturday
569192778468626432,2015-02-21,VX,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",Virgin America,positive,Saturday
569182336715243520,2015-02-21,VX,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",Virgin America,neutral,Saturday
569180623165915137,2015-02-21,VX,"@VirginAmerica classiq, luv Virgin America. Greetingz",Virgin America,neutral,Saturday
569179517522046977,2015-02-21,VX,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",Virgin America,negative,Saturday
569176777056079874,2015-02-21,VX,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,Virgin America,positive,Saturday
569165709516759042,2015-02-21,VX,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,Virgin America,positive,Saturday
569110766235877376,2015-02-21,VX,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,Virgin America,positive,Saturday
569083230361673728,2015-02-21,VX,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",Virgin America,negative,Saturday
569028851860254720,2015-02-20,VX,@VirginAmerica current bug on website shows âselect departure cityâ when selecting destination city http://t.co/SLLYIBE2vQ,Virgin America,neutral,Friday
569022319437357056,2015-02-20,VX,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,Virgin America,negative,Friday
569020707113476096,2015-02-20,VX,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",Virgin America,positive,Friday
569018352464588800,2015-02-20,VX,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",Virgin America,positive,Friday
569011849976348672,2015-02-20,VX,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flightð¸#sfo,Virgin America,positive,Friday
568989005162766337,2015-02-20,VX,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",Virgin America,positive,Friday
568977439398821888,2015-02-20,VX,@VirginAmerica any plans to start flying direct from DAL to LAS?,Virgin America,neutral,Friday
568977175149293570,2015-02-20,VX,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,Virgin America,neutral,Friday
568972394297077760,2015-02-20,VX,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",Virgin America,positive,Friday
568945958970531840,2015-02-20,VX,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver memberð,Virgin America,negative,Friday
568945265899483136,2015-02-20,VX,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,Virgin America,positive,Friday
568943244027006976,2015-02-20,VX,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,Virgin America,negative,Friday
568942331921092608,2015-02-20,VX,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,Virgin America,negative,Friday
568940002849255425,2015-02-20,VX,@VirginAmerica there is something wrong with you website in Safari iPhone,Virgin America,negative,Friday
568929979981033472,2015-02-20,VX,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,Virgin America,positive,Friday
